상세영업상태명,도로명전체주소,사업장명,관광숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry
영업중,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",뉴삼화호텔,,201658.416590861,446639.566102925,127.01954864327304,37.52198935525838,957545.195765259,1947074.2996328904,POINT (957545.195765259 1947074.2996328904)
영업중,"서울특별시 강남구 봉은사로 524, 웨스틴 서울 파르나스 (삼성동)",웨스틴 서울 파르나스,관광호텔업,205130.591678902,445590.096837802,127.05881929973503,37.51252115587341,961010.4171658192,1946006.8622526086,POINT (961010.4171658192 1946006.8622526086)
영업중,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워)",호텔 오크우드 프리미어,가족호텔업,205130.591678902,445590.096837802,127.05881929973503,37.51252115587341,961010.4171658192,1946006.8622526086,POINT (961010.4171658192 1946006.8622526086)
영업중,서울특별시 강서구 곰달래로 70-1 (화곡동),해담채스테이,관광호텔업,185841.652551744,447544.394615942,126.84060921355596,37.53003357957651,941739.4165567186,1948062.5650394566,POINT (941739.4165567186 1948062.5650394566)
영업중,서울특별시 강서구 강서로 400 (등촌동),에스알호텔,관광호텔업,185746.535,450996.145,126.839465812107,37.56113196881279,941662.6301741546,1951513.4977068405,POINT (941662.6301741546 1951513.4977068405)
영업중,서울특별시 강서구 화곡로68길 116 (등촌동),(주)컴앤스테이 강서,관광호텔업,187554.713371127,450514.96692719,126.85993909499341,37.556822931535336,943467.5634090126,1951022.9179015209,POINT (943467.5634090126 1951022.9179015209)
영업중,"서울특별시 강서구 화곡로 248-13 (화곡동, 필호스텔)",필호스텔,호스텔업,186358.332102311,449480.163884546,126.84641847642064,37.54748247553942,942266.1563573872,1949994.8543487357,POINT (942266.1563573872 1949994.8543487357)
영업중,"서울특별시 강서구 공항대로 30 (공항동, 로얄스퀘어호텔서울)",로얄스퀘어호텔,,183171.101582153,450946.909086171,126.81031807315847,37.56064475705956,939087.9181892223,1951477.9355360782,POINT (939087.9181892223 1951477.9355360782)
영업중,서울특별시 강서구 공항대로 663 (염창동),골든서울호텔,관광호텔업,189152.269637156,449524.540786105,126.8780340368045,37.54791959953376,945059.2534004834,1950024.4053286298,POINT (945059.2534004834 1950024.4053286298)
영업중,서울특별시 금천구 벚꽃로 182 (독산동),홈즈스테이 지밸리 가산,호스텔업,190008.123794906,441016.561960417,126.88783525827994,37.4712728255026,945869.7204568505,1941515.1863809316,POINT (945869.7204568505 1941515.1863809316)
영업중,"서울특별시 강남구 논현로 736, PATIO7 (논현동)",파티오7,호스텔업,202516.646578688,446175.67162737,127.02925555445424,37.51780780536332,958400.6249625547,1946606.0451568905,POINT (958400.6249625547 1946606.0451568905)
영업중,서울특별시 은평구 응암로9길 6-11 (응암동),와이호텔,소형호텔업,192502.938401601,453954.267292121,126.91590483675563,37.58786443402683,948432.1103364738,1954434.6435492702,POINT (948432.1103364738 1954434.6435492702)
영업중,서울특별시 중구 퇴계로8길 93 (회현동1가),남산스토리 나인,호스텔업,198229.100381804,450386.97375941,126.98074620984833,37.55575277714046,954137.1026286731,1950838.3869905202,POINT (954137.1026286731 1950838.3869905202)
영업중,서울특별시 동작구 사당로 297-3 (사당동),플렉스,호스텔업,198183.049703346,442555.99909338,126.98024507935428,37.48519595136297,954049.590661611,1943010.7597675635,POINT (954049.590661611 1943010.7597675635)
영업중,"서울특별시 종로구 난계로29길 73, 호텔디엠 (숭인동)",호텔 DM,관광호텔업,201643.277882724,452339.843125652,127.01938964814389,37.573348386638266,957560.2748714875,1952772.3762288268,POINT (957560.2748714875 1952772.3762288268)
영업중,"서울특별시 중구 삼일대로10길 36, 포포인츠바이쉐라톤서울명동 (저동2가)",(주)조선호텔앤리조트 포포인츠 조선 명동,관광호텔업,198996.366632826,451477.704107715,126.98942799619157,37.565581350333275,954909.8471367375,1951924.616700821,POINT (954909.8471367375 1951924.616700821)
영업중,"서울특별시 종로구 율곡로 180, 오라카이 대학로 호텔 (원남동)",오라카이 대학로 호텔,관광호텔업,199821.363678095,452603.475535058,126.99876557988622,37.57572500159882,955740.485911808,1953045.5655465405,POINT (955740.485911808 1953045.5655465405)
영업중,"서울특별시 중구 을지로 177, 일신빌딩 지상5층 (을지로4가)",코스모하버 인 명동2,호스텔업,199713.338571725,451623.558170741,126.99754317132981,37.56689603090593,955627.3073779539,1952066.6111480186,POINT (955627.3073779539 1952066.6111480186)
영업중,"서울특별시 종로구 종로46길 20, 4, 5층 (창신동)",D-STAY HOSTEL,호스텔업,200841.176868527,452049.502624754,127.01030959609352,37.57073347974903,956756.9547425925,1952486.4053058943,POINT (956756.9547425925 1952486.4053058943)
영업중,"서울특별시 종로구 수표로26길 10, 호텔 더메이 7~10층 (돈의동)",더 메이 호텔,소형호텔업,199009.716569888,452188.241668341,126.98957807929912,37.571983225024475,954926.9594925658,1952634.8011887355,POINT (954926.9594925658 1952634.8011887355)
영업중,"서울특별시 마포구 신촌로4길 10, 2층 (동교동)",비아르떼,호스텔업,193599.722243995,450582.835698566,126.92835249708064,37.557496632576225,949510.5860988664,1951058.7132155495,POINT (949510.5860988664 1951058.7132155495)
영업중,"서울특별시 동대문구 경동시장로12길 43, 1~3층 (제기동)",스테이소소로 청량리역점,호스텔업,203736.698103202,453329.859255434,127.04309201858482,37.58226233367492,959658.1058610221,1953750.892322674,POINT (959658.1058610221 1953750.892322674)
영업중,"서울특별시 종로구 보문로1길 8, 루밍하우스코리아 1층 (숭인동)",루나하우스,호스텔업,201936.189136207,452665.980629598,127.02270622164771,37.57628629534531,957854.7984959832,1953096.8297808892,POINT (957854.7984959832 1953096.8297808892)
영업중,"서울특별시 성동구 무학로2길 50, 5층 (도선동)",밸류플레이스 호스텔 왕십리역점,호스텔업,203014.126371125,451106.855353223,127.03490262700862,37.56223594361207,958924.0360508515,1951532.6138705236,POINT (958924.0360508515 1951532.6138705236)
영업중,"서울특별시 중구 퇴계로87길 24-7, 지상1층~지상4층 (황학동)",모먼트맨션,호스텔업,201818.29808365,451601.672490175,127.02136910320634,37.56669724167522,957731.3107143712,1952033.5729474232,POINT (957731.3107143712 1952033.5729474232)
영업중,서울특별시 광진구 아차산로 410 (자양동),풀만 앰배서더 서울 이스트폴,관광호텔업,,,,,,,POINT (NaN NaN)
영업중,"서울특별시 중구 을지로 177, 일신빌딩 내 지상2층~지상3층 (을지로4가)",먼슬리브 을지로 호텔 스테이,호스텔업,199713.338571725,451623.558170741,126.99754317132981,37.56689603090593,955627.3073779539,1952066.6111480186,POINT (955627.3073779539 1952066.6111480186)
영업중,"서울특별시 강남구 테헤란로77길 11-16, 4층~6층층 (삼성동)",GOYOO INN & CABINS,호스텔업,204634.519392881,444971.246947721,127.05320450325627,37.50694792605269,960511.2679381033,1945390.8889945205,POINT (960511.2679381033 1945390.8889945205)
영업중,"서울특별시 강남구 역삼로3길 17-6, 영준빌딩 2층 (역삼동)",와사비 하우스,호스텔업,202635.884711305,443611.238049425,127.03059536033166,37.494701993604345,958506.2364488544,1944042.0085661262,POINT (958506.2364488544 1944042.0085661262)
영업중,"서울특별시 종로구 삼일대로32가길 15, 이레빌딩 1~7층 (익선동)",엠제이호텔,호스텔업,198946.090371308,452525.716079111,126.98885733223901,37.57502375201832,954865.1482614256,1952972.4789556258,POINT (954865.1482614256 1952972.4789556258)
영업중,"서울특별시 광진구 광나루로 380, 2층 (화양동)",스테이블 380 건대 세종점,호스텔업,206279.8211319,449481.157001217,127.07185085788572,37.54757233354208,962179.7961890822,1949890.2602484315,POINT (962179.7961890822 1949890.2602484315)
영업중,서울특별시 마포구 마포대로 8 (마포동),호텔 나루,관광호텔업,195002.716187445,448331.067134872,126.94424646936996,37.53721717145745,950901.0952072327,1948800.3915934444,POINT (950901.0952072327 1948800.3915934444)
영업중,서울특별시 중구 충무로 7 (필동1가),G3호텔,관광호텔업,199303.889590262,451060.843010573,126.99290921190732,37.561825783026556,955215.0376876647,1951506.2907826884,POINT (955215.0376876647 1951506.2907826884)
영업중,서울특별시 강북구 한천로140길 14 (수유동),제이베이 관광호텔,관광호텔업,202345.969509268,459791.642805507,127.02736730339062,37.64048630583168,958302.2328646835,1960217.461464331,POINT (958302.2328646835 1960217.461464331)
영업중,"서울특별시 영등포구 여의대로 108, 파크원호텔 (여의도동)",페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),관광호텔업,193592.000380036,447092.629432527,126.92829586210509,37.52605011372866,949484.3708868525,1947569.9138553522,POINT (949484.3708868525 1947569.9138553522)
영업중,서울특별시 서대문구 연세로2가길 14 (창천동),렉시호텔,관광호텔업,194423.876624727,450483.045265462,126.93768066876395,37.55660294256403,950333.888555506,1950954.5927727725,POINT (950333.888555506 1950954.5927727725)
영업중,"서울특별시 중구 만리재로 211, 지상2층 ∼ 지상10층 (만리동1가)",유에이치 스위트 더 서울,호스텔업,197118.125654965,450448.652284254,126.96817274113396,37.5563056132506,953026.8945401383,1950905.9305246,POINT (953026.8945401383 1950905.9305246)
영업중,서울특별시 금천구 가산로3길 103 (독산동),위너스,호스텔업,190183.499829289,441092.525925225,126.88981678161929,37.4719591524259,946045.4304937555,1941590.192972485,POINT (946045.4304937555 1941590.192972485)
영업중,"서울특별시 강남구 논현로149길 40, 화이트린넨하우스 (논현동)",화이트린넨하우스 호스텔,호스텔업,202166.609544191,446168.480343939,127.02529607035528,37.517743875634025,958050.6901057574,1946600.7107090368,POINT (958050.6901057574 1946600.7107090368)
영업중,"서울특별시 종로구 삼일대로32가길 38, 킹스가든 2~7층 (익선동)",킹스가든,호스텔업,199022.300982384,452472.976006603,126.9897201269443,37.574548660067386,954941.048901422,1952919.3556634514,POINT (954941.048901422 1952919.3556634514)
영업중,서울특별시 관악구 신림동1길 6-5 (신림동),그랑블루,호스텔업,193549.841183338,442753.65108589,126.92785734269732,37.486955752541455,949419.2521049941,1943232.8564622959,POINT (949419.2521049941 1943232.8564622959)
영업중,"서울특별시 종로구 삼일대로17길 46, 신양빌딩 4,5층 (관철동)",수레지던스,호스텔업,198600.044394976,451890.546463187,126.98494128934112,37.56930046727586,954515.8713242289,1952339.3966242669,POINT (954515.8713242289 1952339.3966242669)
영업중,"서울특별시 종로구 종로 233-1, 메디칼라움빌딩 4, 5층 (종로5가)",EIGHT REST HOSTEL,호스텔업,200259.754525539,452113.150872578,127.00372817029651,37.571307249323986,956176.101845,1952553.111369158,POINT (956176.101845 1952553.111369158)
영업중,"서울특별시 종로구 창경궁로16길 73-4, 브루클린 호텔 (연건동)",브루클린,호스텔업,200073.606445663,452544.53788058,127.00162104584354,37.5751940129636,955992.3156517958,1952985.3136194297,POINT (955992.3156517958 1952985.3136194297)
영업중,서울특별시 종로구 돈화문로9가길 19 (돈의동),익선 아뜨리에,호스텔업,199130.409496824,452218.631188846,126.99094425372614,37.57225716112526,955047.7656250969,1952664.53859505,POINT (955047.7656250969 1952664.53859505)
영업중,"서울특별시 마포구 월드컵북로2길 19, 2~5층 (동교동)",스테이 더 이룸,호스텔업,193031.771142009,450456.462818787,126.92192589715002,37.55635386880209,948942.1871472114,1950935.4006567942,POINT (948942.1871472114 1950935.4006567942)
영업중,"서울특별시 중구 퇴계로20나길 28, 지상1층~지상2층 (남산동2가)",보로인 명동,호스텔업,198615.1245708,450625.07344537,126.98511448698392,37.5578987191722,954524.2359512976,1951074.3458439098,POINT (954524.2359512976 1951074.3458439098)
영업중,"서울특별시 관악구 봉천로 474, 3층 (봉천동)",에스유앤(SUN)스테이 호스텔,호스텔업,195731.415836726,442186.844682131,126.95252751953912,37.481861624907424,951596.9710165054,1942654.72626336,POINT (951596.9710165054 1942654.72626336)
영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 4층 (청진동)",스튜디오 밀루 종로광화문점,호스텔업,198237.929525915,452179.998288835,126.98084166769937,37.571907746357425,954155.4349908568,1952630.6538838323,POINT (954155.4349908568 1952630.6538838323)
영업중,"서울특별시 관악구 남현1길 66, 3~7층 (남현동)",더리프 사당점,호스텔업,198260.085928707,441503.878702568,126.9811186767749,37.47571648231906,954121.0284924448,1941958.648591609,POINT (954121.0284924448 1941958.648591609)
영업중,서울특별시 용산구 보광로 103-2 (이태원동),H호스텔,호스텔업,199451.81421534,447757.249356311,126.99458621010318,37.53206079403152,955345.3944283547,1948203.2267618154,POINT (955345.3944283547 1948203.2267618154)
영업중,서울특별시 서대문구 이화여대1길 42-3 (대현동),비욘드스위트(BEYOND SUITE),호스텔업,194928.380121094,450562.353002856,126.94338978761068,37.557320445771865,950838.614460807,1951031.1948490087,POINT (950838.614460807 1951031.1948490087)
영업중,"서울특별시 영등포구 영신로30길 14-1, 오베르 (영등포동4가)",오베르,호스텔업,191332.505449152,446266.920603505,126.90274448474364,37.5185919149485,947221.3833166332,1946756.4961262713,POINT (947221.3833166332 1946756.4961262713)
영업중,서울특별시 동작구 노량진로16길 12-12 (노량진동),N.VILLAGE 2,호스텔업,194919.039574158,445666.227531401,126.94331836548703,37.51320665282766,950803.3344966674,1946137.0420540324,POINT (950803.3344966674 1946137.0420540324)
영업중,서울특별시 동작구 노량진로16길 12-19 (노량진동),N.VILLAGE 1,호스텔업,194910.140878811,445665.682771207,126.94321771743753,37.513201694926664,950794.4364105427,1946136.544635711,POINT (950794.4364105427 1946136.544635711)
영업중,서울특별시 동작구 노량진로16길 12-14 (노량진동),N.VILLAGE 3,호스텔업,194920.794467958,445656.069651136,126.94333828587646,37.51311514048433,950805.0349047667,1946126.8788692134,POINT (950805.0349047667 1946126.8788692134)
영업중,서울특별시 동작구 노량진로16길 12-17 (노량진동),N.VILLAGE 4,호스텔업,194911.408082466,445652.471346623,126.9432321431556,37.51308266755841,950795.6331483377,1946123.3316885286,POINT (950795.6331483377 1946123.3316885286)
영업중,"서울특별시 종로구 종로62길 17, 케이디오피스텔 4~5층 (숭인동)",케이디 호스텔,호스텔업,201649.840328936,452323.368074798,127.0194638990994,37.57319993722882,957566.7473229474,1952755.8729689675,POINT (957566.7473229474 1952755.8729689675)
영업중,서울특별시 강서구 남부순환로 188 (외발산동),시선호텔,관광호텔업,183993.393147385,449605.865701793,126.81965410696381,37.54857685077578,939902.7876202123,1950133.043338412,POINT (939902.7876202123 1950133.043338412)
영업중,"서울특별시 종로구 종로 286 (창신동, 이스턴호텔)",동대문관광호텔,관광호텔업,200846.171043058,452069.005122414,127.01036614871532,37.57090919066323,956762.0503420925,1952505.8735333872,POINT (956762.0503420925 1952505.8735333872)
영업중,"서울특별시 종로구 청계천로 137 (장사동, 센트럴관광호텔)",센추럴,관광호텔업,199302.818541341,451834.817165156,126.99289628591369,37.56879920186858,955218.0708405421,1952279.9628858583,POINT (955218.0708405421 1952279.9628858583)
영업중,"서울특별시 종로구 청계천로 341 (창신동, 삼호호텔)",VATICA HOTEL(바티카 호텔),관광호텔업,201302.883783666,451982.388503793,127.01553579993208,37.57012828481645,957218.1213329751,1952416.8696628974,POINT (957218.1213329751 1952416.8696628974)
영업중,서울특별시 중구 퇴계로 176 (남학동),홈즈레드 명동,관광호텔업,199161.680844774,450949.674631487,126.99129980052997,37.56082403947868,955072.2960776725,1951395.9205475487,POINT (955072.2960776725 1951395.9205475487)
영업중,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 호텔,관광호텔업,200314.646974736,451554.066925226,127.0043493425844,37.56626995575543,956228.0078090836,1951993.9592377318,POINT (956228.0078090836 1951993.9592377318)
영업중,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 레지던스,가족호텔업,200314.646974736,451554.066925226,127.0043493425844,37.56626995575543,956228.0078090836,1951993.9592377318,POINT (956228.0078090836 1951993.9592377318)
영업중,서울특별시 중구 퇴계로 67 (회현동1가),(주)조선호텔앤리조트 레스케이프,관광호텔업,198118.296565976,450847.771205029,126.97949098903895,37.55990428785826,954028.7855671886,1951299.589202618,POINT (954028.7855671886 1951299.589202618)
영업중,서울특별시 중구 퇴계로 137 (충무로2가),호텔롯데 엘세븐명동,관광호텔업,198780.018679349,451009.773589561,126.98698002142301,37.56136507182312,954691.1041232888,1951458.0190957026,POINT (954691.1041232888 1951458.0190957026)
영업중,"서울특별시 중구 동호로 354 (을지로5가, 극동 스타클래스)",라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),관광호텔업,200161.192418006,451521.415517111,127.00261240448484,37.56597579915915,956074.4412839336,1951962.1345054763,POINT (956074.4412839336 1951962.1345054763)
영업중,"서울특별시 중구 장충단로 213, 3-7층 (광희동2가, 동훈빌딩)",케이 게스트하우스 동대문프리미엄점,호스텔업,200526.656361295,451268.298685031,127.00674887149441,37.56369513409013,956438.4174719625,1951707.1808575017,POINT (956438.4174719625 1951707.1808575017)
영업중,"서울특별시 중구 퇴계로 343-1 (광희동2가, 동양빌딩)",96번지,호스텔업,200792.068633415,451392.78961175,127.00975306134356,37.56481661220002,956704.3839033156,1951830.2148732985,POINT (956704.3839033156 1951830.2148732985)
영업중,"서울특별시 중구 남대문로 9 (남대문로4가, 남대문호텔)",주식회사 티시스 호텔,관광호텔업,197891.564897442,450990.593465563,126.97692443599654,37.561190594627206,953802.9009081234,1951443.5569349118,POINT (953802.9009081234 1951443.5569349118)
영업중,서울특별시 중구 동호로 359 (을지로5가),트레블로지 동대문 호텔,관광호텔업,200096.930688028,451569.92963808,127.00188503864075,37.56641291034828,956010.462394299,1952010.9700290293,POINT (956010.462394299 1952010.9700290293)
영업중,서울특별시 중구 퇴계로31길 9 (필동1가),픽셀스테이 명동점,호스텔업,199238.837477244,451039.792552027,126.99217296224664,37.56163606467609,955149.8998274207,1951485.5935850518,POINT (955149.8998274207 1951485.5935850518)
영업중,"서울특별시 중구 명동7길 13 (명동1가, 명동증권빌딩)",호텔 28,관광호텔업,198514.126767917,451341.512309466,126.98396991906125,37.56435359246453,954427.0765794263,1951791.035894641,POINT (954427.0765794263 1951791.035894641)
영업중,"서울특별시 중구 명동9길 22 (을지로2가, 호텔스카이파크 2)",호텔스카이파크명동Ⅱ,관광호텔업,198609.654267051,451404.404906149,126.98505103094098,37.56492040345675,954522.8996454772,1951853.3970351405,POINT (954522.8996454772 1951853.3970351405)
영업중,서울특별시 중구 남대문로 56 (명동2가),알로프트서울명동호텔,관광호텔업,198333.33582458,451110.784887572,126.98192416493625,37.562274441975035,954245.1340195183,1951561.358540828,POINT (954245.1340195183 1951561.358540828)
영업중,"서울특별시 중구 소공로6길 29, 1.2.5층 (남산동2가)",원투쓰리호스텔,호스텔업,198584.797257551,450705.210249383,126.9847710925836,37.55862069538896,954494.3455064526,1951154.6116244826,POINT (954494.3455064526 1951154.6116244826)
영업중,"서울특별시 중구 퇴계로56길 18 (쌍림동, 영빈대중사우나)",영빈호텔,호스텔업,200419.832186515,451197.291107237,127.00553974864846,37.56305541098302,956331.2594189976,1951636.7679787895,POINT (956331.2594189976 1951636.7679787895)
영업중,"서울특별시 중구 장충단로13길 20 (을지로6가, 현대시티타워)",호텔 스카이파크 킹스타운 동대문지점,가족호텔업,200613.510297669,451817.515366883,127.00773233798803,37.56864346605405,956528.1488685592,1952255.7178944189,POINT (956528.1488685592 1952255.7178944189)
영업중,서울특별시 중구 마른내로 28 (초동),나인트리 바이 파르나스 서울 명동Ⅱ,관광호텔업,199128.553284601,451340.595494209,126.99092436223903,37.56434616087779,955041.2543001266,1951786.861688829,POINT (955041.2543001266 1951786.861688829)
영업중,"서울특별시 중구 퇴계로18길 67 (남산동2가, 기사빌딩)",남산호스텔,호스텔업,198567.904318412,450646.387187539,126.98458002294204,37.558090678361914,954477.1474251463,1951095.9014595302,POINT (954477.1474251463 1951095.9014595302)
영업중,서울특별시 중구 수표로 24 (저동2가),G2 호텔,관광호텔업,199088.322667,451230.610149193,126.99046915475058,37.563355163364726,955000.4565201261,1951677.1333545763,POINT (955000.4565201261 1951677.1333545763)
영업중,서울특별시 중구 퇴계로18길 37 (남산동2가),오요 5 롯지B (OYO 5 Lodge B),호스텔업,198607.670947146,450770.829936259,126.98502984039312,37.55921195841738,954517.5580008937,1951220.0840082658,POINT (954517.5580008937 1951220.0840082658)
영업중,서울특별시 중구 퇴계로18길 41 (남산동2가),오요5 롯지A(OYO 5 Lodge A),호스텔업,198602.1192505,450758.364666589,126.98496703217356,37.559099638840074,954511.9424224924,1951207.6531174292,POINT (954511.9424224924 1951207.6531174292)
영업중,서울특별시 중구 퇴계로66길 7-1 (광희동2가),리플러스 호스텔,호스텔업,200758.994732114,451302.330983146,127.0093786234538,37.56400161555555,956670.8435840831,1951739.9677148836,POINT (956670.8435840831 1951739.9677148836)
영업중,"서울특별시 중구 퇴계로 293, 호텔더디자이너스디디피 (쌍림동)",호텔더디자이너스 디디피,관광호텔업,200292.658269708,451281.027011703,127.0041003701585,37.563809902526486,956204.5801675348,1951721.1447668825,POINT (956204.5801675348 1951721.1447668825)
영업중,"서울특별시 중구 세종대로16길 26, 호텔 토마스 명동 (북창동)",호텔 토마스 명동,관광호텔업,198018.679926506,451207.729791045,126.97836253257202,37.56314726020849,953931.116817614,1951659.933299053,POINT (953931.116817614 1951659.933299053)
영업중,서울특별시 중구 퇴계로20길 32-10 (남산동2가),호텔룩홈,호스텔업,198676.510359648,450673.848023552,126.98580913538213,37.55833826761316,954585.8559534717,1951122.7756365642,POINT (954585.8559534717 1951122.7756365642)
영업중,"서울특별시 송파구 백제고분로 268 (삼전동, 세경빌딩)",호텔인피니,관광호텔업,208426.169119403,444447.682227261,127.09608176031209,37.50220407784126,964298.6090468366,1944847.4604834097,POINT (964298.6090468366 1944847.4604834097)
영업중,"서울특별시 송파구 백제고분로22길 5, 2층 (삼전동, 한강빌딩)",24게스트하우스(서울 잠실점),호스텔업,207835.820419818,444569.108630582,127.08940667758236,37.503303281986284,963709.143485538,1944971.9630902978,POINT (963709.143485538 1944971.9630902978)
영업중,"서울특별시 송파구 오금로11길 21-9 (방이동, 대신파크)",주식회사 딜라이트 호텔,관광호텔업,209595.213143028,445912.216884712,127.10932166871126,37.51538815151037,965474.9312844219,1946305.2072679126,POINT (965474.9312844219 1946305.2072679126)
영업중,서울특별시 송파구 오금로11길 55-16 (방이동),HOTEL RAUM(라움),관광호텔업,209996.0,445952.865,127.11385558631832,37.51575016452449,965875.7695845452,1946343.7161773227,POINT (965875.7695845452 1946343.7161773227)
영업중,"서울특별시 송파구 송파대로 385 (석촌동, 성룡빌딩)",CORNER HOTEL,관광호텔업,209635.621974575,444386.042979275,127.10975888409016,37.50163696965353,965507.24219816,1944779.4430253678,POINT (965507.24219816 1944779.4430253678)
영업중,서울특별시 송파구 올림픽로 300 (신천동),시그니엘 서울(SIGNIEL SEOUL),관광호텔업,209074.900840074,445657.80932984,127.10343320905342,37.51310117633063,964953.4840940379,1946053.6591183064,POINT (964953.4840940379 1946053.6591183064)
영업중,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",호텔 파크하비오,관광호텔업,210868.397496689,442053.227933005,127.12366622766889,37.48060475396841,966727.1654009067,1942441.0575411187,POINT (966727.1654009067 1942441.0575411187)
영업중,"서울특별시 송파구 삼전로 67 (잠실동, 잠실관광호텔)",잠실스테이,관광호텔업,207714.534207806,444749.931404748,127.08803688860591,37.50493350248938,963588.8639888902,1945153.354512353,POINT (963588.8639888902 1945153.354512353)
영업중,"서울특별시 송파구 송파대로28길 5 (가락동, 가락관광호텔)",가락관광호텔,관광호텔업,210429.157119053,443526.648866499,127.11872094695589,37.49388528910592,966295.9032359901,1943916.1995505379,POINT (966295.9032359901 1943916.1995505379)
영업중,"서울특별시 송파구 석촌호수로 216 (석촌동, 호텔 레이크)",레이크호텔,관광호텔업,208851.639893799,444965.4232772,127.10089967166284,37.50686495817602,964726.6477495114,1945362.7377617871,POINT (964726.6477495114 1945362.7377617871)
영업중,"서울특별시 송파구 송파대로28길 11 (가락동, 캘리포니아관광호텔)",캘리포니아호텔,관광호텔업,210463.282485743,443549.893536475,127.11910716237746,37.494094339635026,966330.137675088,1943939.2540610195,POINT (966330.137675088 1943939.2540610195)
영업중,"서울특별시 송파구 올림픽로10길 5 (잠실동, 파로스관광호텔)",(주)파로스 관광호텔,관광호텔업,207106.032236098,445432.48407791,127.0811615058266,37.51108811914642,962984.2234212095,1945838.8520348915,POINT (962984.2234212095 1945838.8520348915)
영업중,서울특별시 송파구 삼학사로 98 (석촌동),로사나부띠끄 관광호텔,관광호텔업,208554.799609279,444868.79542744,127.09754132566088,37.505997121271065,964429.4168075152,1945267.7210621382,POINT (964429.4168075152 1945267.7210621382)
영업중,서울특별시 영등포구 선유로 100 (양평동1가),Chateau 관광호텔,관광호텔업,190239.788949405,446733.426326781,126.89037781868524,37.52278412029792,946131.5621377632,1947228.6088681817,POINT (946131.5621377632 1947228.6088681817)
영업중,"서울특별시 영등포구 경인로114나길 6 (영등포동1가, VIP빌딩)",브이아이피(VIP),호스텔업,192277.657623886,446153.532108237,126.91343692616196,37.51757874660643,948165.566936163,1946638.1455944641,POINT (948165.566936163 1946638.1455944641)
영업중,"서울특별시 영등포구 경인로 867 (영등포동3가, GMS호텔)",호텔 지엠에스[HOTEL GMS],관광호텔업,191885.845586766,446144.883366505,126.90900503741679,37.517497433926536,947773.8617482983,1946631.5755061093,POINT (947773.8617482983 1946631.5755061093)
영업중,서울특별시 영등포구 영등포로 389 (신길동),셀립 여의,관광호텔업,193001.202811156,445744.288122131,126.92162524569045,37.51389729628683,948886.6622604023,1946225.2291437131,POINT (948886.6622604023 1946225.2291437131)
영업중,서울특별시 영등포구 영등포로47길 11-1 (영등포동2가),여울,호스텔업,191847.316061857,446470.256871214,126.90856557474396,37.52042868960313,947737.0706668384,1946957.0263760071,POINT (947737.0706668384 1946957.0263760071)
영업중,서울특별시 영등포구 선유동1로 6-18 (당산동2가),가온누리,호스텔업,190427.684817138,446681.479810914,126.89250403162288,37.522318066363546,946319.1099754767,1947175.6871624594,POINT (946319.1099754767 1947175.6871624594)
영업중,서울특별시 영등포구 당산로16길 13-1 (당산동1가),다담,호스텔업,190876.344610656,446715.096332249,126.89757894901857,37.52262552427956,946767.773725259,1947206.9139712902,POINT (946767.773725259 1947206.9139712902)
영업중,서울특별시 영등포구 당산로20길 6 (당산동1가),베스트웨이,호스텔업,190808.816420331,446805.883888587,126.8968139091921,37.52344283975412,946700.7526862095,1947298.0239878385,POINT (946700.7526862095 1947298.0239878385)
영업중,서울특별시 영등포구 양평로 136 (양평동5가),유니언호텔,관광호텔업,190476.526523265,448495.794800958,126.89303286815634,37.538665415659494,946377.5453774475,1948989.0395119565,POINT (946377.5453774475 1948989.0395119565)
영업중,서울특별시 영등포구 양산로1길 5 (양평동3가),호텔AROZO 2,소형호텔업,189680.769993867,447133.971430075,126.88404837901965,37.52638688429542,945574.8816115154,1947631.9602128302,POINT (945574.8816115154 1947631.9602128302)
영업중,서울특별시 영등포구 영신로32길 8 (영등포동4가),호텔 씨엘,관광호텔업,191253.377465488,446321.437344249,126.90184876277887,37.519082355919316,947142.574860141,1946811.4107943468,POINT (947142.574860141 1946811.4107943468)
영업중,서울특별시 영등포구 영신로34길 33 (영등포동4가),JARDIN HOTEL,관광호텔업,191503.413709394,446331.214545378,126.90467699208094,37.519172800630166,947392.5656620257,1946819.8597920462,POINT (947392.5656620257 1946819.8597920462)
영업중,"서울특별시 성동구 왕십리로20길 19 (도선동, 아모렉스 관광호텔)",아모렉스 관광호텔,관광호텔업,203049.085092078,451259.786486629,127.03529892129423,37.56361372367119,958959.7915525048,1951685.298237416,POINT (958959.7915525048 1951685.298237416)
