,상세영업상태명,도로명전체주소,사업장명,문화체육업종명,좌표정보x(epsg5174),좌표정보y(epsg5174),지역구분명,지상층수,지하층수,객실수,주변환경명,건물용도명,시설면적,관광숙박업상세명
412,영업중,서울특별시 강북구 삼양로 689 (우이동),안토,관광숙박업,200704.539774217,462416.392839185,자연녹지지역,7.0,3.0,0.0,기타,콘도미니엄,99829.45,휴양콘도미니엄업
413,영업중,서울특별시 영등포구 양산로3길 11 (양평동3가),가예2,관광숙박업,189774.099547968,447173.161267046,준공업지역,9.0,1.0,37.0,,숙박시설,870.07,호스텔업
414,영업중,"서울특별시 종로구 돈화문로 92, 고려빌딩 2~5층 (와룡동)",클래식 아파트먼트 익선,관광숙박업,199094.426974085,452705.663555768,상업지역,5.0,1.0,0.0,기타,숙박시설,391.79,호스텔업
415,영업중,"서울특별시 종로구 대학로2길 13, 2~3층 (효제동)",하우스 오손 종묘점,관광숙박업,200179.814528611,452151.358602176,상업지역,5.0,1.0,0.0,기타,숙박시설,179.82,호스텔업
416,영업중,"서울특별시 중구 을지로 144, 지상2층 (을지로3가)",아르보 스테이,관광숙박업,199397.147619054,451545.552347045,,3.0,0.0,5.0,,숙박시설,142.9,호스텔업
417,영업중,"서울특별시 종로구 돈화문로 5-5, 한남빌딩 4,6층 (관수동)",HELLO HOSTEL,관광숙박업,199221.509430179,451851.540972503,상업지역,6.0,0.0,0.0,기타,숙박시설,287.6,호스텔업
418,영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 5층 (청진동)",하나데이즈 종로광화문(Hana Days Jongno-Gwanghwamun,관광숙박업,198237.929525915,452179.998288835,일반상업지역,6.0,1.0,0.0,기타,숙박시설,228.23,호스텔업
419,영업중,서울특별시 동대문구 장한로21길 8 (장안동),동대문 시그니처 관광호텔,관광숙박업,206091.537162593,451990.224278208,일반상업지역,14.0,1.0,67.0,,,2914.95,관광호텔업
420,영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 6층 (청진동)",헤이븐 스테이 종로,관광숙박업,198237.929525915,452179.998288835,상업지역,6.0,1.0,0.0,기타,숙박시설,228.23,호스텔업
421,영업중,"서울특별시 강남구 테헤란로6길 18, 3층 (역삼동)",파크뷰 강남 호스텔,관광숙박업,202638.586484774,443915.833907599,상업지역,14.0,1.0,0.0,기타,숙박시설,142.64,호스텔업
422,영업중,"서울특별시 중구 퇴계로 210, 지상4층 (필동2가)",라임스테이 명동 호스텔,관광숙박업,199492.981109179,450994.468193414,일반상업지역,5.0,1.0,7.0,기타,숙박시설,142.08,호스텔업
423,영업중,"서울특별시 중구 삼일대로8길 13, 지상7층 (충무로2가)",호스텔 고울,관광숙박업,199024.562771375,451170.488726466,일반상업지역,7.0,1.0,1.0,학교정화(상대),,41.76,호스텔업
424,영업중,"서울특별시 중구 을지로27길 40, 지상3층~지상5층 (주교동)",먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],관광숙박업,199857.605071367,451819.223280697,일반상업지역,5.0,1.0,7.0,기타,숙박시설,313.8,호스텔업
425,영업중,"서울특별시 서대문구 명물길 6, 6-7층 (창천동)",노마드 스테이 인 홍대,관광숙박업,194398.900504068,450561.690366905,일반주거지역,0.0,0.0,0.0,기타,,296.16,호스텔업
426,영업중,"서울특별시 종로구 삼일대로17길 17, 3층 (관철동)",HI STAY JONGNO,관광숙박업,198737.963708985,451864.041221302,상업지역,5.0,1.0,0.0,기타,숙박시설,196.03,호스텔업
427,영업중,서울특별시 종로구 종로65길 12-22 (숭인동),TES,관광숙박업,201741.476646868,452548.707959757,준주거지역,3.0,1.0,0.0,주택가주변,숙박시설,258.29,호스텔업
428,영업중,"서울특별시 중구 서소문로 133, 지상7층,지상8층,지상10층,지상11층 (서소문동)",THE VILLA 23,관광숙박업,197769.961816205,451288.74158068,,0.0,0.0,4.0,,,0.0,호스텔업
429,영업중,"서울특별시 중구 난계로17길 58-14, 지하1층~지상5층 (황학동)",FRGE (에프알지이),관광숙박업,201769.918012603,451982.737675836,,0.0,0.0,5.0,,,0.0,호스텔업
430,영업중,"서울특별시 마포구 양화로 124, 3층 (서교동)",더 센트럴 홍대,관광숙박업,192937.426138742,450226.210530626,근린상업지역,3.0,0.0,9.0,학교정화(상대),근린생활시설,196.0,호스텔업
431,영업중,"서울특별시 마포구 신촌로12나길 32, 2층 (노고산동)",코코스테이,관광숙박업,194121.619460487,450289.132332369,준주거지역,2.0,0.0,7.0,,,131.71,호스텔업
432,영업중,"서울특별시 마포구 양화로 118, 5층 (서교동)",슬로우온 호스텔,관광숙박업,192880.563694394,450175.878676492,근린상업지역,5.0,0.0,15.0,학교정화(상대),숙박시설,242.93,호스텔업
433,영업중,"서울특별시 중구 삼일대로8길 12, 지하1층,지상6층~지상10층 (충무로2가)",트래비스타 호스텔,관광숙박업,199020.607295698,451148.336104531,,0.0,0.0,9.0,,,0.0,호스텔업
434,영업중,"서울특별시 중구 남대문로 66-1, 지상2층~지상3층 (명동2가)",HISTAY HOSTEL,관광숙박업,198357.308994559,451193.911492637,,0.0,0.0,10.0,,,0.0,호스텔업
435,영업중,서울특별시 강남구 논현로124길 19-4 (논현동),GAM,관광숙박업,202872.299954252,445628.524672533,주거지역,4.0,1.0,0.0,주택가주변,숙박시설,428.08,호스텔업
436,영업중,서울특별시 중구 명동8나길 38 (충무로1가),르메르디앙 서울 명동,관광숙박업,198403.083197305,451049.012425837,,4.0,5.0,200.0,,,20543.53,관광호텔업
437,영업중,서울특별시 중구 명동8나길 38 (충무로1가),목시 서울 명동,관광숙박업,198403.083197305,451049.012425837,,4.0,5.0,205.0,,,11212.43,관광호텔업
438,영업중,"서울특별시 영등포구 영등포로27길 17, 퍼스티어 호스텔 (당산동1가)",SD Firstier,관광숙박업,191019.994049092,446713.408294767,준공업지역,9.0,1.0,35.0,,,930.87,호스텔업
439,영업중,서울특별시 송파구 올림픽로32길 7-1 (방이동),호텔 더 캐슬(방이2),관광숙박업,209577.698774715,445907.77255221,일반상업지역,16.0,2.0,41.0,,숙박시설,1487.08,관광호텔업
440,영업중,서울특별시 중구 소공로6길 38 (남산동2가),올리브 호스텔,관광숙박업,198614.550199488,450677.047277743,일반주거지역,4.0,1.0,20.0,학교정화(상대),,420.88,호스텔업
441,영업중,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",(주)조선호텔앤리조트 조선팰리스강남,관광숙박업,203599.062771687,444556.062267296,일반상업지역,16.0,4.0,254.0,기타,숙박시설,49203.39,관광호텔업
442,영업중,서울특별시 관악구 신림로64길 29 (신림동),하센 K2호텔,관광숙박업,193859.618674702,442562.87358396,일반상업지역,10.0,1.0,45.0,유흥업소밀집지역,문화시설,1572.8,관광호텔업
443,영업중,서울특별시 동대문구 왕산로 226 (전농동),HOTEL THE DESIGNERS CHEONGNYANGNI,관광숙박업,204138.950468648,453269.018797518,상업지역,15.0,2.0,80.0,,호텔,3542.07,관광호텔업
444,영업중,서울특별시 동대문구 이문로 192 (이문동),쓰리세븐호텔,관광숙박업,205424.949299884,455714.48034047,,15.0,1.0,81.0,,,2449.49,호스텔업
445,영업중,서울특별시 동대문구 왕산로 22 (신설동),맹그로브 신설,관광숙박업,202233.604900045,452654.5266264,일반상업지역,20.0,6.0,311.0,학교정화(상대),숙박시설,11588.89,관광호텔업
446,영업중,서울특별시 동대문구 천호대로 377 (장안동),골든씨티호텔,관광숙박업,205320.396297203,451122.642371749,,14.0,2.0,116.0,,호텔,4667.32,관광호텔업
447,영업중,"서울특별시 관악구 신림로66길 16 (신림동, 신트라호텔)",신트라(SINTRA) 호텔,관광숙박업,193791.550336071,442572.551886902,상업지역,13.0,2.0,54.0,유흥업소밀집지역,숙박시설,2994.57,관광호텔업
448,영업중,서울특별시 관악구 난곡로64길 5 (신림동),어반(Urban)호텔,관광숙박업,192409.819263986,442132.089971458,일반상업지역,10.0,2.0,49.0,주택가주변,숙박시설,1734.96,관광호텔업
449,영업중,서울특별시 관악구 신림동7길 52 (신림동),(주)관광호텔 뜨랑블루,관광숙박업,193457.995986558,442484.950403885,일반상업지역,12.0,2.0,66.0,유흥업소밀집지역,숙박시설,3620.1,관광호텔업
450,영업중,서울특별시 관악구 신림로 349 (신림동),WD호텔,관광숙박업,193672.292011766,442595.201521853,일반상업지역,18.0,3.0,108.0,유흥업소밀집지역,숙박시설,5794.06,관광호텔업
451,영업중,"서울특별시 관악구 남부순환로 1458 (신림동, CS프리미어호텔)",아늑 시그니처 호텔 서울 구로,관광숙박업,192221.284006412,442115.233810003,일반상업지역,18.0,2.0,104.0,기타,숙박시설,5083.74,관광호텔업
452,영업중,서울특별시 관악구 신림로65길 16-18 (신림동),어반스테이,관광숙박업,193608.44765448,442632.12005209,일반상업지역,10.0,1.0,42.0,유흥업소밀집지역,숙박시설,995.53,호스텔업
453,영업중,서울특별시 동대문구 회기로 188-12 (휘경동),체이슨 엠(CHASON M),관광숙박업,204932.775091374,454118.502321589,준주거지역,7.0,1.0,24.0,,,591.82,호스텔업
454,영업중,서울특별시 동대문구 천호대로 383 (장안동),더 리센츠,관광숙박업,205377.431831779,451112.370883917,일반상업지역,19.0,2.0,207.0,기타,호텔,8647.58,관광호텔업
455,영업중,서울특별시 동대문구 왕산로 28 (신설동),호텔 부티크나인,관광숙박업,202286.682586248,452683.713874138,일반상업지역,13.0,2.0,91.0,,숙박시설,6225.06,관광호텔업
456,영업중,"서울특별시 강남구 테헤란로 521 (삼성동, 그랜드인터콘티넨탈호텔)",그랜드인터컨티넨탈 서울 파르나스,관광숙박업,205314.159889285,445204.709309676,,33.0,4.0,0.0,,호텔,128324.19,
457,영업중,서울특별시 강남구 삼성로 431 (대치동),이비스 스타일 앰배서더 강남,관광숙박업,204976.284445723,444767.617235233,일반주거지역,14.0,6.0,0.0,기타,호텔,17842.04,관광호텔업
458,영업중,"서울특별시 강남구 강남대로 588 (논현동, 렉스관광호텔)",렉스 관광 호텔,관광숙박업,201746.195,445794.05,일반상업지역,9.0,3.0,0.0,기타,호텔,3650.68,
459,영업중,"서울특별시 강남구 테헤란로 606 (대치동, 호텔아이파크(주))",파크하얏트서울,관광숙박업,205601.904041677,445151.509504571,일반상업지역,24.0,4.0,0.0,학교정화(상대),호텔,22998.17,관광호텔업
460,영업중,"서울특별시 강남구 봉은사로 139 (논현동, 베스트웨스턴 강남호텔)",베스트웨스턴 프리미어 강남호텔,관광숙박업,202564.648054725,444905.529446636,일반상업지역,15.0,5.0,0.0,기타,호텔,6956.5,
461,영업중,"서울특별시 강남구 테헤란로33길 16 (역삼동, 리더스관광호텔)",트리아관광호텔,관광숙박업,203414.8682942,444515.570280103,상업지역,8.0,2.0,0.0,기타,호텔,3001.86,
462,영업중,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",라까사호텔,관광숙박업,201658.416590861,446639.566102925,일반주거지역,6.0,1.0,0.0,학교정화(상대),숙박시설,4638.17,
463,영업중,서울특별시 강남구 테헤란로25길 10 (역삼동),AC 호텔 바이 메리어트 서울 강남,관광숙박업,203065.439088667,444338.739765925,일반상업지역,7.0,21.0,288.0,기타,호텔,18428.36,
464,영업중,서울특별시 광진구 능동로 90 (자양동),더 클래식 500 펜타즈,관광숙박업,206217.434726027,448506.218743834,일반상업지역,20.0,6.0,84.0,,숙박시설,30402.74,관광호텔업
465,영업중,서울특별시 광진구 천호대로 521 (중곡동),호텔더디자이너스건대,관광숙박업,206698.893815455,450714.384110768,,10.0,3.0,75.0,,,5568.11,관광호텔업
466,영업중,서울특별시 광진구 천호대로 560 (능동),호텔부티크나인,관광숙박업,207010.871583566,450476.132985226,,17.0,2.0,86.0,,호텔,5959.76,관광호텔업
467,영업중,서울특별시 광진구 동일로 214 (군자동),호텔컬리넌 건대2,관광숙박업,206049.041722081,449837.413487285,일반주거지역,10.0,1.0,56.0,,호텔,1998.15,관광호텔업
468,영업중,서울특별시 광진구 동일로 156 (화양동),에이치 에비뉴 건대점,관광숙박업,205814.775584133,449312.4702829,일반주거지역,8.0,2.0,60.0,기타,호텔,2950.0,관광호텔업
469,영업중,서울특별시 광진구 동일로 172 (화양동),호텔더디자이너스프리미어성수&건대,관광숙박업,205879.365670312,449454.638559578,상업지역,20.0,1.0,100.0,유흥업소밀집지역,호텔,4762.55,관광호텔업
470,영업중,"서울특별시 광진구 자양로18길 26, 4층 (구의동)",휴호스텔,관광숙박업,207451.978559216,448383.349035758,준주거지역,0.0,0.0,10.0,기타,근린생활시설,214.06,호스텔업
471,영업중,"서울특별시 광진구 동일로 90, 호텔케이월드 (자양동)",호텔케이월드,관광숙박업,205540.082598602,448702.306849626,일반주거지역,11.0,2.0,54.0,유흥업소밀집지역,호텔,2484.97,관광호텔업
472,영업중,서울특별시 광진구 워커힐로 177 (광장동),SK 네트웍스 (주) 워커힐,관광숙박업,209775.267831522,450327.57709331,,0.0,0.0,783.0,,,192390.8,관광호텔업
473,영업중,서울특별시 동대문구 왕산로 269 (청량리동),위코스테이 청량리,관광숙박업,204390.028486003,453618.739915578,,0.0,1.0,46.0,,호텔,1993.54,관광호텔업
474,영업중,"서울특별시 동대문구 왕산로 11-1, 4~5층 (신설동)",호스텔 메트로,관광숙박업,202127.604983917,452682.7306843,일반상업지역,5.0,1.0,15.0,학교정화(상대),숙박시설,297.74,호스텔업
475,영업중,서울특별시 강서구 화곡로 327 (화곡동),이지갤러리관광호텔,관광숙박업,186720.895010675,450123.211356154,일반상업지역,15.0,2.0,64.0,유흥업소밀집지역,호텔,4320.71,관광호텔업
476,영업중,서울특별시 강서구 남부순환로 190 (외발산동),호텔 디아망,관광숙박업,183962.828662192,449599.177635822,,4.0,2.0,36.0,,,2929.61,관광호텔업
477,영업중,서울특별시 강서구 하늘길 38 (방화동),(주)호텔롯데 롯데시티호텔 김포공항,관광숙박업,182524.823835629,451438.25089679,일반주거지역,9.0,5.0,197.0,기타,호텔,12180.0,관광호텔업
478,영업중,서울특별시 강서구 방화대로 94 (외발산동),메이필드 호텔,관광숙박업,183863.692502412,449443.610735042,,0.0,0.0,0.0,,,36128.0,관광호텔업
479,영업중,서울특별시 강서구 곰달래로24길 35 (화곡동),드 어반 관광호텔,관광숙박업,186440.443863809,447428.864448039,,11.0,3.0,46.0,,,3334.21,관광호텔업
480,영업중,서울특별시 강서구 강서로5나길 30 (화곡동),볼(Voll) 관광호텔,관광숙박업,186374.27787759,447401.426813655,,13.0,2.0,54.0,,,3652.02,관광호텔업
481,영업중,"서울특별시 강남구 영동대로 737 (청담동, 호텔리베라)",호텔리베라서울,관광숙박업,204714.758457103,446852.078363788,,15.0,5.0,0.0,,호텔,42108.55,
482,영업중,"서울특별시 강남구 봉은사로 150 (역삼동, 삼정관광호텔)",삼정관광호텔,관광숙박업,202699.226067088,444846.764226016,,11.0,2.0,0.0,,호텔,13276.6,
483,영업중,"서울특별시 강서구 양천로65길 41-22, 제이케이블라썸호텔 (염창동)",제이케이블라썸호텔,관광숙박업,188239.336760938,450510.801870622,준공업지역,15.0,2.0,336.0,기타,호텔,11312.0,관광호텔업
484,영업중,"서울특별시 강서구 마곡동로4길 15, 엠팰리체 7층 701호 (마곡동)",호텔 엠펠리체,관광숙박업,185373.875552476,450852.52184551,일반상업지역,13.0,4.0,118.0,기타,호텔,8501.0,관광호텔업
485,영업중,"서울특별시 강서구 마곡중앙12로 10, 메리어트호텔 (마곡동)",코트야드 메리어트 서울 보타닉파크,관광숙박업,,,,12.0,5.0,261.0,,숙박시설,19080.03,관광호텔업
486,영업중,서울특별시 동작구 동작대로1길 15 (사당동),주식회사 에스알호텔,관광숙박업,198197.366312126,441663.188965473,일반상업지역,15.0,4.0,63.0,,호텔,3040.69,관광호텔업
487,영업중,서울특별시 동작구 상도로 120 (상도동),핸드픽트.서울 호텔,관광숙박업,194052.281602581,444337.583039184,주거지역,0.0,0.0,43.0,,,2976.0,관광호텔업
488,영업중,"서울특별시 동작구 시흥대로 596 (신대방동, 신라스테이해링턴타워)",신라스테이,관광숙박업,191481.81674639,442602.765890516,일반상업지역,19.0,4.0,310.0,,,17338.74,관광호텔업
489,영업중,"서울특별시 강남구 도산대로 205 (신사동, 선샤인 관광호텔)",선샤인 관광호텔,관광숙박업,202471.536204701,446478.944977018,일반주거지역,8.0,1.0,0.0,기타,호텔,9070.19,관광호텔업
490,영업중,"서울특별시 강남구 언주로 640 (논현동, 임페리얼팰리스호텔)",그랜드머큐어 임피리얼팰리스서울,관광숙박업,203102.074986325,445751.652027981,일반주거지역,11.0,4.0,0.0,주택가주변,호텔,19601.0,관광호텔업
491,영업중,"서울특별시 강남구 논현로 645 (논현동, 뉴힐탑호텔)",엘리에나호텔,관광숙박업,202670.053376769,445410.505681503,일반주거지역,15.0,4.0,0.0,기타,숙박시설,21261.88,
492,영업중,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)",노보텔 앰배서더 강남,관광숙박업,202482.701418444,444787.812950605,일반주거지역,16.0,6.0,334.0,,숙박시설,41813.29,관광호텔업
493,영업중,서울특별시 강남구 영동대로 712 (청담동),라비타 호텔,관광숙박업,204964.378144648,446579.714676861,일반주거지역,7.0,1.0,0.0,기타,호텔,2848.67,
494,영업중,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",뉴삼화호텔,관광숙박업,201658.416590861,446639.566102925,일반주거지역,4.0,1.0,0.0,기타,숙박시설,3017.7,
495,영업중,"서울특별시 강남구 봉은사로 524, 웨스틴 서울 파르나스 (삼성동)",웨스틴 서울 파르나스,관광숙박업,205130.591678902,445590.096837802,일반상업지역,29.0,6.0,564.0,기타,호텔,109978.95,관광호텔업
496,영업중,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워)",호텔 오크우드 프리미어,관광숙박업,205130.591678902,445590.096837802,일반상업지역,26.0,5.0,280.0,기타,숙박시설,55868.53,가족호텔업
497,영업중,서울특별시 강서구 곰달래로 70-1 (화곡동),해담채스테이,관광숙박업,185841.652551744,447544.394615942,일반상업지역,13.0,1.0,51.0,,,1704.61,관광호텔업
498,영업중,서울특별시 강서구 강서로 400 (등촌동),에스알호텔,관광숙박업,185746.535,450996.145,준주거지역,14.0,2.0,82.0,학교정화(상대),,4833.06,관광호텔업
499,영업중,서울특별시 강서구 화곡로68길 116 (등촌동),(주)컴앤스테이 강서,관광숙박업,187554.713371127,450514.96692719,준공업지역,8.0,1.0,87.0,,,2395.85,관광호텔업
500,영업중,"서울특별시 강서구 화곡로 248-13 (화곡동, 필호스텔)",필호스텔,관광숙박업,186358.332102311,449480.163884546,일반상업지역,5.0,1.0,28.0,학교정화(상대),호텔,980.74,호스텔업
501,영업중,"서울특별시 강서구 공항대로 30 (공항동, 로얄스퀘어호텔서울)",로얄스퀘어호텔,관광숙박업,183171.101582153,450946.909086171,일반주거지역,7.0,2.0,100.0,학교정화(상대),숙박시설,8446.4,
502,영업중,서울특별시 강서구 공항대로 663 (염창동),골든서울호텔,관광숙박업,189152.269637156,449524.540786105,,15.0,3.0,260.0,,,12800.1,관광호텔업
503,영업중,서울특별시 금천구 벚꽃로 182 (독산동),홈즈스테이 지밸리 가산,관광숙박업,190008.123794906,441016.561960417,준공업지역,11.0,2.0,180.0,기타,숙박시설,6057.27,호스텔업
504,영업중,"서울특별시 강남구 논현로 736, PATIO7 (논현동)",파티오7,관광숙박업,202516.646578688,446175.67162737,일반주거지역,12.0,4.0,106.0,주택가주변,호텔,5335.19,호스텔업
505,영업중,서울특별시 은평구 응암로9길 6-11 (응암동),와이호텔,관광숙박업,192502.938401601,453954.267292121,일반주거지역,5.0,1.0,0.0,,숙박시설,393.98,소형호텔업
506,영업중,서울특별시 중구 퇴계로8길 93 (회현동1가),남산스토리 나인,관광숙박업,198229.100381804,450386.97375941,일반주거지역,0.0,1.0,9.0,,,535.32,호스텔업
507,영업중,서울특별시 동작구 사당로 297-3 (사당동),플렉스,관광숙박업,198183.049703346,442555.99909338,,9.0,1.0,22.0,,,882.56,호스텔업
508,영업중,"서울특별시 종로구 난계로29길 73, 호텔디엠 (숭인동)",호텔 DM,관광숙박업,201643.277882724,452339.843125652,일반상업지역,9.0,2.0,100.0,학교정화(상대),숙박시설,2994.06,관광호텔업
509,영업중,"서울특별시 중구 삼일대로10길 36, 포포인츠바이쉐라톤서울명동 (저동2가)",(주)조선호텔앤리조트 포포인츠 조선 명동,관광숙박업,198996.366632826,451477.704107715,상업지역,26.0,3.0,375.0,,,20569.5,관광호텔업
510,영업중,"서울특별시 종로구 율곡로 180, 오라카이 대학로 호텔 (원남동)",오라카이 대학로 호텔,관광숙박업,199821.363678095,452603.475535058,일반상업지역,14.0,5.0,232.0,,숙박시설,19412.5,관광호텔업
511,영업중,"서울특별시 중구 을지로 177, 일신빌딩 지상5층 (을지로4가)",코스모하버 인 명동2,관광숙박업,199713.338571725,451623.558170741,일반상업지역,0.0,0.0,3.0,,,221.42,호스텔업
512,영업중,"서울특별시 종로구 종로46길 20, 4, 5층 (창신동)",D-STAY HOSTEL,관광숙박업,200841.176868527,452049.502624754,상업지역,5.0,1.0,15.0,기타,숙박시설,247.94,호스텔업
513,영업중,"서울특별시 종로구 수표로26길 10, 호텔 더메이 7~10층 (돈의동)",더 메이 호텔,관광숙박업,199009.716569888,452188.241668341,일반상업지역,0.0,0.0,25.0,기타,숙박시설,847.4,소형호텔업
514,영업중,"서울특별시 마포구 신촌로4길 10, 2층 (동교동)",비아르떼,관광숙박업,193599.722243995,450582.835698566,준주거지역,2.0,0.0,2.0,,단독주택,77.49,호스텔업
515,영업중,"서울특별시 동대문구 경동시장로12길 43, 1~3층 (제기동)",스테이소소로 청량리역점,관광숙박업,203736.698103202,453329.859255434,,0.0,0.0,8.0,,,256.35,호스텔업
516,영업중,"서울특별시 종로구 보문로1길 8, 루밍하우스코리아 1층 (숭인동)",루나하우스,관광숙박업,201936.189136207,452665.980629598,준주거지역,3.0,1.0,5.0,학교정화(상대),숙박시설,83.36,호스텔업
517,영업중,"서울특별시 성동구 무학로2길 50, 5층 (도선동)",밸류플레이스 호스텔 왕십리역점,관광숙박업,203014.126371125,451106.855353223,상업지역,0.0,0.0,10.0,,,161.54,호스텔업
518,영업중,"서울특별시 중구 퇴계로87길 24-7, 지상1층~지상4층 (황학동)",모먼트맨션,관광숙박업,201818.29808365,451601.672490175,일반상업지역,0.0,0.0,8.0,,,188.5,호스텔업
519,영업중,서울특별시 광진구 아차산로 410 (자양동),풀만 앰배서더 서울 이스트폴,관광숙박업,,,준주거지역,34.0,7.0,150.0,,숙박시설,23717.64,관광호텔업
520,영업중,"서울특별시 중구 을지로 177, 일신빌딩 내 지상2층~지상3층 (을지로4가)",먼슬리브 을지로 호텔 스테이,관광숙박업,199713.338571725,451623.558170741,일반상업지역,0.0,0.0,8.0,,,442.84,호스텔업
521,영업중,"서울특별시 강남구 테헤란로77길 11-16, 4층~6층층 (삼성동)",GOYOO INN & CABINS,관광숙박업,204634.519392881,444971.246947721,일반상업지역,0.0,0.0,5.0,기타,호텔,558.78,호스텔업
522,영업중,"서울특별시 강남구 역삼로3길 17-6, 영준빌딩 2층 (역삼동)",와사비 하우스,관광숙박업,202635.884711305,443611.238049425,일반상업지역,0.0,0.0,7.0,기타,호텔,170.56,호스텔업
523,영업중,"서울특별시 종로구 삼일대로32가길 15, 이레빌딩 1~7층 (익선동)",엠제이호텔,관광숙박업,198946.090371308,452525.716079111,일반상업지역,7.0,1.0,29.0,학교정화(상대),숙박시설,1041.27,호스텔업
524,영업중,"서울특별시 광진구 광나루로 380, 2층 (화양동)",스테이블 380 건대 세종점,관광숙박업,206279.8211319,449481.157001217,상업지역,1.0,0.0,15.0,,,250.31,호스텔업
525,영업중,서울특별시 마포구 마포대로 8 (마포동),호텔 나루,관광숙박업,195002.716187445,448331.067134872,근린상업지역,24.0,5.0,196.0,,,27340.92,관광호텔업
526,영업중,서울특별시 중구 충무로 7 (필동1가),G3호텔,관광숙박업,199303.889590262,451060.843010573,일반상업지역,19.0,4.0,197.0,,,9838.0,관광호텔업
527,영업중,서울특별시 강북구 한천로140길 14 (수유동),제이베이 관광호텔,관광숙박업,202345.969509268,459791.642805507,준주거지역,10.0,1.0,0.0,,,1862.17,관광호텔업
528,영업중,"서울특별시 영등포구 여의대로 108, 파크원호텔 (여의도동)",페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),관광숙박업,193592.000380036,447092.629432527,일반상업지역,30.0,7.0,308.0,,,58932.67,관광호텔업
529,영업중,서울특별시 서대문구 연세로2가길 14 (창천동),렉시호텔,관광숙박업,194423.876624727,450483.045265462,일반상업지역,9.0,1.0,51.0,기타,호텔,1850.0,관광호텔업
530,영업중,"서울특별시 중구 만리재로 211, 지상2층 ∼ 지상10층 (만리동1가)",유에이치 스위트 더 서울,관광숙박업,197118.125654965,450448.652284254,상업지역,0.0,0.0,17.0,,,627.15,호스텔업
531,영업중,서울특별시 금천구 가산로3길 103 (독산동),위너스,관광숙박업,190183.499829289,441092.525925225,준공업지역,10.0,2.0,53.0,,,1770.38,호스텔업
532,영업중,"서울특별시 강남구 논현로149길 40, 화이트린넨하우스 (논현동)",화이트린넨하우스 호스텔,관광숙박업,202166.609544191,446168.480343939,일반주거지역,4.0,1.0,13.0,기타,숙박시설,515.0,호스텔업
533,영업중,"서울특별시 종로구 삼일대로32가길 38, 킹스가든 2~7층 (익선동)",킹스가든,관광숙박업,199022.300982384,452472.976006603,일반상업지역,0.0,0.0,17.0,학교정화(상대),숙박시설,365.04,호스텔업
534,영업중,서울특별시 관악구 신림동1길 6-5 (신림동),그랑블루,관광숙박업,193549.841183338,442753.65108589,일반상업지역,11.0,1.0,38.0,기타,숙박시설,920.43,호스텔업
535,영업중,"서울특별시 종로구 삼일대로17길 46, 신양빌딩 4,5층 (관철동)",수레지던스,관광숙박업,198600.044394976,451890.546463187,일반상업지역,5.0,1.0,17.0,기타,숙박시설,212.96,호스텔업
536,영업중,"서울특별시 종로구 종로 233-1, 메디칼라움빌딩 4, 5층 (종로5가)",EIGHT REST HOSTEL,관광숙박업,200259.754525539,452113.150872578,일반상업지역,6.0,0.0,20.0,학교정화(상대),숙박시설,361.18,호스텔업
537,영업중,"서울특별시 종로구 창경궁로16길 73-4, 브루클린 호텔 (연건동)",브루클린,관광숙박업,200073.606445663,452544.53788058,일반상업지역,10.0,2.0,32.0,학교정화(상대),숙박시설,1330.79,호스텔업
538,영업중,서울특별시 종로구 돈화문로9가길 19 (돈의동),익선 아뜨리에,관광숙박업,199130.409496824,452218.631188846,일반상업지역,4.0,0.0,10.0,기타,숙박시설,251.42,호스텔업
539,영업중,"서울특별시 마포구 월드컵북로2길 19, 2~5층 (동교동)",스테이 더 이룸,관광숙박업,193031.771142009,450456.462818787,근린상업지역,0.0,0.0,7.0,기타,,456.77,호스텔업
540,영업중,"서울특별시 중구 퇴계로20나길 28, 지상1층~지상2층 (남산동2가)",보로인 명동,관광숙박업,198615.1245708,450625.07344537,일반주거지역,1.0,0.0,6.0,,,262.08,호스텔업
541,영업중,"서울특별시 관악구 봉천로 474, 3층 (봉천동)",에스유앤(SUN)스테이 호스텔,관광숙박업,195731.415836726,442186.844682131,,0.0,0.0,0.0,,,143.74,호스텔업
542,영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 4층 (청진동)",스튜디오 밀루 종로광화문점,관광숙박업,198237.929525915,452179.998288835,일반상업지역,6.0,1.0,12.0,기타,숙박시설,228.23,호스텔업
543,영업중,"서울특별시 관악구 남현1길 66, 3~7층 (남현동)",더리프 사당점,관광숙박업,198260.085928707,441503.878702568,일반상업지역,7.0,0.0,14.0,,,632.75,호스텔업
